e0_x,e0_y,r1_x,r1_y,r2_x,r2_y,r3_x,r3_y,r4_x,r4_y
3.522720997423891,0.4868440528885157,4.057867095543759,1.3724633865159903,3.006340644169596,1.1800451174904998,3.231755881641309,-0.21411522750885992,3.9051024038940523,-0.2746438280126956
3.613530674072204,0.44753471345619794,4.192037995455693,1.3218536985609695,3.2068890431709165,1.2236398636707904,3.337464024236304,-0.31488639232517046,4.0394004039384,-0.2531065387528403
3.7460625427984477,0.3980255649395116,4.298813528638557,1.224269612511708,3.363673228439421,1.242072822296909,3.4563318089870836,-0.41607529378428787,4.233742414344072,-0.1821173720375603
3.861189937817976,0.3617382702091577,4.324926512153759,1.0847738835500282,3.4946099491237987,1.2668767665347653,3.609200113058225,-0.4736150367439228,4.385977953646128,-0.1350678349349913
4.001396193907119,0.36650841882684626,4.364786435899444,0.9591946119508183,3.661335891612499,1.2796253426266742,3.7318092254679303,-0.44777555016054527,4.546105881431592,-0.07305724802255487
4.154564652928653,0.37125739917023315,4.4432641445327965,0.9009159541539775,3.804079635176879,1.2835575553359746,3.8957676278704416,-0.40802601515524606,4.727578838762769,0.008129969795488301
4.32041158790455,0.42045702911250854,4.575766433777172,0.8987787972751136,3.9705566349714903,1.2754331189481114,4.038046107361793,-0.33694417789479536,4.856413237428329,0.05112706884382656
4.4988276087481704,0.5008903068112379,4.687778709374867,0.9532201679716921,4.105658741775498,1.3083694524577583,4.210764683312254,-0.26272008981227535,5.027486535264108,0.12633901291761995
4.6406350321904615,0.6095524341204586,4.753526958418732,1.1191402467431903,4.19243885879287,1.3869981221568009,4.351418876696776,-0.1968961525680023,5.16936158101359,0.17453328202787977
4.73502989271555,0.7327569063572686,4.801182725557005,1.2717377674194732,4.250671002799275,1.5186110653713154,4.497267856464299,-0.13439182256900006,5.303313848180471,0.23915280750864487
4.874468944553332,0.8422421502814221,4.888218624309019,1.409695111696501,4.383079154963669,1.6535652033138803,4.662197654004115,-0.05713967996001457,5.4766596514170125,0.31555444310496317
5.065673358275225,0.9009171240155476,5.0030643588138535,1.5575517156042102,4.539672164558252,1.613443873466001,4.832038198943124,-0.000855982414511125,5.656934476584222,0.35954755215233003
5.132839988829936,0.946244065903379,5.077110891942542,1.6761440034349562,4.564054830164984,1.4990707216797712,4.97935652682026,0.06220111603792011,5.784947854201607,0.40383656194462436
5.199975402760696,0.9748749894965205,5.190526396198886,1.7318212651536564,4.569588339991903,1.3249419825985989,5.092271577966374,0.13401378056512558,5.896743386627351,0.480032770856091
5.349120473833582,0.9952746891152638,5.309083181375708,1.7690260087472751,4.709190122982848,1.2928273715672431,5.232891399426903,0.17300889809013253,6.025135390816732,0.5057741612624592
5.487873000492307,1.0102492791222875,5.5307866748978265,1.7895117567535888,4.910070876540412,1.4119307801108083,5.436179387195336,0.17875446397174322,6.243078558088287,0.5021113707225968
5.5842834896999465,1.0091815737892886,5.70836756354734,1.8075352696452505,5.148112212090457,1.5027455704734383,5.575672350612425,0.20979593575927558,6.416211563640307,0.5117547665347042
5.706411468423092,1.0548376598217746,5.830801859744286,1.8269574583494772,5.2814106160402945,1.5346321580782645,5.687919101123596,0.26195056179775267,6.507237814800465,0.5613349864393644
5.895746016671102,1.1253438355007468,6.061134119349282,1.8422483838018464,5.4599275280334885,1.680153070736655,5.867896416716994,0.30435070822703447,6.66607234767422,0.6428999622342656
6.047945592991934,1.207510340036029,6.224991723308252,1.8466644543678397,5.577284872072655,1.720579430594694,6.031869693008566,0.3992697082407872,6.7840908772982385,0.7930089543701709
6.212290621721584,1.2576864054399683,6.369383485592201,1.8542381823890222,5.75427608757246,1.7772134712724657,6.191719823262296,0.5044869782294069,6.891982938838646,0.8364206020415196
6.381921520046081,1.2700671490456314,6.521334774683783,1.8739313359582745,5.8054110610496075,1.7703993435016927,6.326866088548365,0.5877990736430134,7.02622616051068,0.774853747642682
6.536484619346086,1.3214726238177184,6.670354715938352,1.924306331880472,5.942443131146923,1.7969618655244748,6.4528355921771565,0.6762802557371285,7.178124489719015,0.7743342795774558
6.622008346058576,1.3611854081056871,6.770926195721131,1.9951858735466925,6.099577915143092,1.796734899467931,6.525289067555893,0.7244793277246632,7.272987047350653,0.815433035472343
6.746119817262556,1.3868267060867925,6.887231653522257,2.0778318406630127,6.255233886630444,1.7777464478640008,6.556920040573374,0.7448181668068913,7.409151969302625,0.8728507513150964
6.787394124913567,1.3889520095095291,6.981031908198862,2.2203994934466604,6.395072914157855,1.7393935344526195,6.576160916146776,0.7621607763007624,7.497852431378338,0.9198763139698399
6.846723402954972,1.4330776635242708,7.051331112774832,2.308956744946447,6.564281348836499,1.7678704029091354,6.615141407813717,0.783132973765833,7.512426927836941,0.9511282066952895
6.886943860678684,1.4547750541249989,7.2020227285343825,2.3508637794713594,6.5746628389255894,1.7760420152739558,6.639691348723602,0.7949901266485322,7.534339754316122,0.9593949895715203
6.915166326923441,1.4194568736470752,7.288282960877989,2.2552312042056637,6.607541984058365,1.8002442364612852,6.6578064157825985,0.800993354496286,7.5473837667952015,0.9798198834985771
6.9275503542213,1.406262945712161,7.423227053896435,2.1588008924028337,6.638106070687698,1.8081528044150457,6.665019061411406,0.8027905593173903,7.560374809190184,0.9966373634975931
6.932298336467164,1.4021482874294888,7.529730886238841,2.054706055059626,6.66499865692993,1.8221625302190767,6.670137305489097,0.8005469106264955,7.558721522229371,0.9931787657498392
6.945409446760415,1.394107398078588,7.604779579242988,1.9509441907573721,6.6984438033127685,1.8328299423451124,6.664724851714384,0.8007578259896275,7.5627890375876055,0.9934220516248409
6.96309562287888,1.3945938638256612,7.65675215375244,1.900845961636479,6.708927661267264,1.8199991297969942,6.670316753894158,0.7996687012841712,7.560115799157146,0.9951594957795155
6.981364872017875,1.399614172109531,7.651517001566108,1.9006476787088897,6.707854899982981,1.823043808875447,6.668662999401975,0.8014475962656983,7.559123947404991,0.995197996380619
